Id2,Population,MedHHInc,studio,bed1,bed2,bed3,bed4,bed5,med_age,Vacant,HH1,HH2,HH3,HH4,HH5,HH6,HH7,AvgHHSize,AvOwnHHsize,AvRenHHsize,TotalHH,OwnerHH,RenterHH,R100,R150,R199,R249,R299,R349,R399,R449,R499,R549,R599,R649,R699,R749,R799,R899,R999,R1249,R1499,R1999,R2499,R2999,R3499,R3500plus,White,AfAm,NatAm,Asian,Hawaiin,Other,Inter,Total_Bachelors,STEM,STEM_rel,Business,Education,Humanities,Total_HH,FamHH,NonFM,NoFamAloneHH,DetachUnit,AttachUnit,TwoUnits,Units_3_4,Units_5_9,Units_10_19,Units_20_49,Units_50plus,UnitMobile,Unit_Other,HouseYear
60855035101,3235,45208.0,36,97,191,330,79,0,30.2,0,112,67,90,169,155,94,46,4.41,4.59,4.31,3235,1280,1955,0,0,0,0,26,0,28,0,0,25,0,0,0,0,0,10,10,134,73,102,36,0,10,0,533,101,0,532,0,1996,73,190,83,14,51,21,21,733,574,159,112,351,138,10,0,21,122,81,10,0,0,1960
60855035102,1229,64289.0,8,0,31,210,21,21,31.9,0,23,33,136,11,15,52,21,4.19,3.97,4.67,1218,802,416,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,30,0,0,301,89,0,208,6,580,45,69,50,0,6,0,13,291,268,23,23,291,0,0,0,0,0,0,0,0,0,1957
60855035103,1615,60781.0,0,0,79,241,51,12,33.1,0,72,50,34,83,73,15,56,4.17,4.01,4.51,1598,1030,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,22,0,30,27,20,0,0,670,17,25,221,0,537,145,144,31,20,65,15,13,383,311,72,72,372,11,0,0,0,0,0,0,0,0,1960
60855035111,1845,115583.0,0,0,7,207,172,26,38.6,11,15,30,108,90,44,55,59,4.6,4.44,4.96,1845,1230,615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,17,57,38,0,0,197,54,7,1014,152,393,28,295,137,39,99,9,11,401,362,39,15,388,24,0,0,0,0,0,0,0,0,1980
60855035112,1965,86429.0,0,11,69,258,126,0,35.9,0,55,110,32,93,67,60,47,4.23,4.05,4.73,1965,1374,591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,43,43,0,7,0,502,51,4,584,36,788,0,203,91,31,25,26,30,464,405,59,55,383,69,6,0,0,0,0,0,6,0,1971
60855036011,961,55417.0,0,70,40,160,10,0,34.0,4,27,96,74,21,34,24,0,3.12,2.7,3.68,861,430,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,60,24,0,4,18,0,0,0,247,0,0,462,0,213,39,214,70,16,62,15,51,276,244,32,27,132,49,17,0,28,16,17,21,0,0,1959
60855036012,1985,51101.0,31,94,313,179,13,0,31.7,25,108,167,131,72,57,60,10,3.28,2.8,3.49,1985,507,1478,0,0,0,5,0,0,5,0,0,5,0,5,0,0,0,0,38,134,115,48,60,0,0,0,926,6,19,32,6,855,141,137,19,39,63,10,6,605,468,137,108,229,257,79,7,0,14,10,12,0,22,1961
60855036021,2118,80175.0,17,60,84,240,48,0,28.3,0,40,28,109,83,52,55,82,4.72,5.2,4.19,2118,1221,897,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,15,15,39,29,84,14,0,0,0,864,75,8,218,0,914,39,200,57,50,45,0,48,449,387,62,40,343,10,19,12,9,14,42,0,0,0,1954
60855036022,2236,33565.0,60,191,168,195,104,0,30.4,48,138,186,116,102,70,0,58,3.34,4.67,2.45,2236,1255,981,0,0,0,9,15,23,17,0,0,0,22,15,49,41,11,36,0,77,62,14,0,10,0,0,167,177,0,824,0,997,71,383,147,64,99,64,9,670,516,154,138,275,85,25,0,0,59,49,196,29,0,1996
60855036023,894,33355.0,8,22,62,98,17,26,40.5,0,43,34,48,57,11,33,7,3.84,3.88,3.76,894,586,308,0,0,0,0,0,12,0,19,0,0,0,0,0,7,0,0,0,21,16,7,0,0,0,0,107,0,0,356,0,431,0,41,31,0,10,0,0,233,190,43,43,80,22,0,55,0,0,0,0,76,0,1974
60855037031,925,68417.0,5,56,19,51,40,15,34.7,7,25,25,27,49,12,15,26,5.17,6.17,4.24,925,531,394,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,24,44,0,15,5,0,0,0,407,104,0,71,0,163,180,41,12,0,18,0,11,179,150,29,25,133,37,0,5,11,0,0,0,0,0,1965
60855037032,1201,60750.0,13,24,11,187,42,17,33.8,0,23,51,59,81,31,23,26,4.09,3.95,4.6,1201,916,285,0,0,0,5,0,0,0,0,0,0,0,0,0,0,13,0,0,15,0,10,6,0,0,0,466,24,0,311,0,392,8,122,30,21,26,3,42,294,254,40,23,242,34,0,0,0,0,0,0,18,0,1970
60855037033,2282,60556.0,0,34,161,223,62,0,28.3,0,16,47,115,74,104,53,71,4.75,4.7,4.79,2282,898,1384,0,0,0,0,0,0,0,0,0,6,0,7,0,5,19,15,5,57,98,56,4,17,0,0,382,83,0,594,0,1205,18,116,65,23,23,0,5,480,464,16,16,230,87,0,95,5,9,0,54,0,0,1976
60855037071,2807,84438.0,9,80,280,175,73,0,28.2,0,23,59,148,117,145,59,66,4.55,3.78,4.87,2807,684,2123,0,8,0,7,0,0,0,0,0,12,0,0,0,0,0,0,10,0,50,265,75,9,0,0,230,164,0,852,26,1507,28,221,57,26,116,0,22,617,565,52,23,0,413,0,32,67,34,0,71,0,0,1976
60855037072,2595,83571.0,0,68,133,200,182,0,38.4,21,30,141,104,86,44,50,107,4.45,4.23,4.88,2503,1557,946,0,0,0,0,0,0,0,0,11,0,0,0,0,8,0,0,27,17,8,67,46,0,0,0,489,72,0,1385,11,574,64,352,106,56,141,8,41,562,491,71,30,335,129,0,51,45,7,8,0,8,0,1982
60855037073,820,63438.0,0,0,94,147,18,14,39.3,21,85,30,44,22,43,9,19,3.25,2.9,4.03,820,498,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,9,30,0,0,0,298,24,0,77,0,359,62,94,16,0,53,0,25,252,156,96,85,167,99,0,0,7,0,0,0,0,0,1958
60855037081,1887,70243.0,0,18,192,272,95,2,43.2,0,102,170,99,115,46,25,22,3.24,3.64,2.73,1876,1179,697,0,0,7,52,26,17,12,12,0,0,13,5,0,0,5,0,0,7,16,27,39,0,11,0,173,43,0,1362,0,251,58,356,131,50,105,15,55,579,432,147,102,240,151,0,69,17,6,17,79,0,0,1977
60855037082,738,74250.0,0,0,11,114,73,7,39.3,22,23,18,60,26,17,34,5,4.03,3.44,6.1,738,488,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,35,0,0,0,132,0,0,501,8,97,0,126,26,0,50,13,37,183,160,23,23,200,5,0,0,0,0,0,0,0,0,1973
60855037091,2616,38673.0,16,230,268,131,127,0,32.2,46,176,148,66,137,63,103,33,3.6,3.44,3.68,2616,763,1853,7,0,0,0,41,0,0,41,0,0,77,0,0,0,0,0,91,18,63,144,14,0,0,0,365,16,0,1241,24,938,32,256,144,27,35,22,28,726,530,196,176,224,91,0,0,71,146,22,218,0,0,2004
60855037092,1541,23214.0,0,98,188,121,23,0,35.9,22,11,40,192,114,33,14,4,3.72,4.04,3.65,1519,315,1204,0,0,0,26,6,31,22,7,15,0,0,0,32,14,0,23,25,71,14,40,4,0,0,0,184,0,97,941,0,287,32,46,27,0,0,14,5,408,397,11,11,89,0,5,27,106,54,101,48,0,0,1968
60855037093,1720,22267.0,0,27,407,109,34,6,45.1,19,102,165,119,88,57,21,12,3.04,4.48,2.97,1715,121,1594,55,6,17,33,85,24,16,42,27,38,0,21,0,9,7,27,0,6,60,50,14,0,0,0,54,59,0,1232,0,375,0,131,51,32,22,20,6,564,447,117,102,72,0,28,49,40,217,23,154,0,0,1968
60855037101,1656,13975.0,20,198,135,162,23,3,27.0,36,158,62,54,128,60,32,11,3.28,3.77,3.27,1656,49,1607,15,15,21,95,6,22,18,16,0,0,15,0,24,0,25,11,37,35,47,90,0,0,0,0,381,17,28,329,0,694,207,90,14,21,30,9,16,505,341,164,158,79,96,55,18,0,0,46,247,0,0,2000
60855037102,2199,72446.0,9,148,80,186,81,38,33.8,3,87,87,113,111,44,32,65,4.08,4.6,3.77,2199,933,1266,0,6,6,41,22,0,0,51,0,0,0,10,0,0,0,10,24,33,21,12,100,0,0,0,485,5,0,679,9,888,133,329,102,55,63,5,104,539,452,87,87,251,92,0,0,0,0,1,198,0,0,1984
60855037111,1039,64531.0,0,5,136,101,17,5,32.5,6,19,23,66,69,63,7,11,4.03,4.29,3.82,1039,485,554,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,16,5,34,10,55,13,0,0,0,303,7,0,172,0,451,106,65,32,5,5,7,16,258,212,46,19,111,146,0,7,0,0,0,0,0,0,1963
60855037112,2248,52262.0,14,27,155,178,58,7,28.2,13,52,25,61,67,78,37,106,5.25,4.2,5.65,2236,500,1736,11,0,0,0,0,0,0,0,5,16,0,0,0,0,0,0,14,46,56,135,18,0,0,0,838,11,6,366,0,1022,5,140,38,13,27,0,62,426,365,61,52,165,186,22,12,0,0,14,0,40,0,1969
60855037113,1855,79211.0,0,47,95,163,38,11,30.5,0,50,5,28,88,81,4,98,5.24,5.68,4.81,1855,989,866,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,13,44,42,45,18,0,0,0,603,0,16,194,0,1021,21,56,47,4,5,0,0,354,290,64,50,239,67,14,0,19,15,0,0,0,0,1954
60855037121,989,76094.0,78,8,157,64,0,0,42.4,0,80,101,62,27,0,28,9,2.92,2.66,3.14,897,367,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,9,43,9,8,19,0,0,0,464,0,0,402,0,69,54,211,120,25,37,0,29,307,148,159,80,19,99,7,9,34,66,17,56,0,0,1983
60855037122,3079,30000.0,28,375,510,146,17,36,41.7,50,212,401,107,283,29,23,7,2.73,2.92,2.69,2901,573,2328,0,9,0,21,8,0,26,49,0,20,0,0,0,17,0,31,143,253,149,99,24,17,0,0,643,68,5,1354,0,962,47,603,168,114,219,65,37,1062,782,280,212,40,122,9,151,228,144,131,287,0,0,1987
60855037131,2331,26853.0,151,325,438,32,0,0,43.0,0,320,359,42,140,28,43,14,2.46,2.49,2.46,2331,294,2037,22,0,22,45,143,25,0,82,0,10,0,0,14,25,25,0,22,53,150,172,18,0,0,0,249,67,9,859,50,1053,44,272,94,6,56,31,85,946,593,353,320,0,24,14,311,215,179,9,194,0,0,1975
60855038021,3980,83063.0,0,0,8,584,398,65,32.3,37,93,258,179,223,84,84,97,3.91,3.8,4.4,3980,3188,792,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,44,107,0,0,0,1013,98,51,1443,0,1180,195,903,467,129,131,56,120,1018,904,114,93,1055,0,0,0,0,0,0,0,0,0,1961
60855038023,1310,54063.0,16,76,87,122,0,0,37.6,0,92,0,90,37,48,34,0,3.39,5.08,2.91,1020,335,685,0,0,0,14,62,0,0,0,0,0,0,0,16,0,0,0,0,0,55,71,17,0,0,0,385,107,4,280,5,355,174,208,54,14,32,5,103,301,209,92,92,168,16,0,0,48,0,14,55,0,0,1958
60855038024,2096,87500.0,38,193,188,184,119,8,34.8,38,213,171,80,81,63,71,13,3.03,2.94,3.11,2096,969,1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,69,196,13,0,0,0,542,27,18,827,0,544,138,507,262,39,57,14,135,692,432,260,213,354,42,17,0,84,68,38,127,0,0,1976
60855038031,3196,63558.0,8,0,492,268,247,18,40.5,26,84,337,242,247,54,20,23,3.16,3.16,3.19,3185,2376,809,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,55,62,92,13,0,14,6,694,30,0,2221,0,219,32,815,539,47,116,18,95,1007,903,104,84,461,310,18,202,18,0,0,0,24,0,1979
60855038032,1571,114167.0,0,11,0,194,110,95,43.3,0,16,128,82,67,68,40,9,3.81,3.6,4.63,1562,1173,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,0,0,12,48,0,390,25,0,973,11,90,82,581,235,51,171,75,49,410,357,53,16,399,0,0,0,11,0,0,0,0,0,1981
60855038041,2417,85331.0,26,6,55,268,258,58,39.1,20,138,113,100,121,80,80,19,3.66,3.62,3.74,2380,1706,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,18,105,11,26,0,345,45,0,1834,0,73,120,543,311,31,175,12,14,651,493,158,138,555,84,0,26,0,0,6,0,0,0,1971
60855038042,1252,44904.0,0,64,145,97,53,0,33.1,0,72,103,0,57,67,36,24,3.49,3.26,3.63,1252,446,806,10,0,0,0,8,0,0,0,0,18,0,0,0,0,0,0,11,27,8,103,25,0,0,0,380,8,0,423,0,360,81,192,79,54,28,22,9,359,267,92,72,173,18,0,85,59,16,0,8,0,0,1983
60855038043,1840,91167.0,30,53,290,265,45,0,35.7,29,244,46,116,209,30,9,0,2.81,2.48,3.57,1840,1129,711,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,10,38,84,45,6,9,0,494,11,33,936,0,305,61,523,225,49,138,27,84,654,363,291,244,24,365,0,128,58,0,0,24,84,0,1987
60855039021,1787,55313.0,12,0,239,199,32,0,38.9,0,72,91,88,118,74,0,39,3.71,3.11,4.19,1787,672,1115,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,39,83,106,0,0,0,0,325,0,38,501,0,923,0,125,50,5,25,22,23,482,410,72,72,310,140,0,32,0,0,0,0,0,0,1967
60855039022,775,46932.0,0,31,117,112,12,0,49.6,0,38,98,92,44,0,0,0,2.79,2.95,2.51,758,499,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24,0,58,0,0,0,0,271,17,62,104,0,321,0,99,60,0,0,0,39,272,228,44,38,241,31,0,0,0,0,0,0,0,0,1951
60855039023,1147,103000.0,0,7,91,203,40,0,37.1,23,61,72,58,52,50,17,8,3.45,3.38,3.57,1098,659,439,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,19,63,0,18,8,0,545,10,0,82,10,441,59,137,24,8,30,39,36,318,249,69,61,299,9,0,33,0,0,0,0,0,0,1954
60855039024,1929,65156.0,12,77,217,105,36,35,26.1,21,54,68,54,136,33,84,32,4.18,4.16,4.2,1929,661,1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,115,108,9,0,18,0,429,28,0,283,0,1099,90,144,44,11,69,10,10,461,383,78,54,252,0,0,64,8,32,126,0,0,0,1962
60855039031,2380,68750.0,17,78,50,302,149,27,34.3,0,126,148,106,58,42,71,72,3.78,4.0,3.55,2358,1311,1047,6,0,0,0,5,42,0,0,0,0,0,0,0,0,16,0,19,26,26,70,49,11,0,0,422,75,0,1179,0,471,233,396,177,102,75,8,34,623,468,155,126,456,43,0,26,4,0,29,65,0,0,1974
60855039032,1219,62880.0,17,42,37,179,40,13,33.7,15,59,38,75,47,43,15,36,3.89,3.73,4.04,1219,533,686,15,0,0,0,0,0,19,0,0,5,0,0,0,17,0,0,0,14,38,39,23,0,0,0,379,0,7,184,0,585,64,81,20,11,7,31,12,313,230,83,59,264,18,0,14,15,0,0,0,0,17,1957
60855040011,1667,58375.0,50,9,123,154,37,22,33.2,0,43,101,32,89,70,39,21,4.21,4.93,3.35,1662,1055,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,11,0,58,8,78,0,0,0,0,589,45,22,379,0,624,8,127,43,0,45,17,22,395,352,43,43,263,51,9,39,0,9,24,0,0,0,1956
60855040012,2500,84563.0,0,5,109,310,117,10,35.3,0,59,40,94,86,146,85,41,4.54,4.89,3.96,2500,1668,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,45,79,0,0,0,785,66,0,223,0,1384,42,147,59,8,47,9,24,551,461,90,59,523,28,0,0,0,0,0,0,0,0,1959
60855040013,2135,50398.0,10,106,290,204,19,0,31.3,8,71,149,123,132,123,0,23,3.44,3.55,3.35,2135,1021,1114,0,25,0,9,10,10,0,28,0,24,0,24,0,0,0,0,9,63,64,57,10,0,0,0,316,18,0,590,0,1110,101,267,142,0,57,27,41,621,516,105,71,55,206,0,57,23,153,18,117,0,0,1974
60855040021,2474,52589.0,23,183,105,263,95,21,42.1,0,158,167,144,45,68,44,64,3.59,4.94,3.1,2474,899,1575,0,18,9,0,42,11,11,22,0,11,0,53,0,0,0,9,65,36,37,128,38,18,0,0,460,104,11,1099,94,574,132,457,180,26,126,86,39,690,502,188,158,183,137,30,11,39,20,38,232,0,0,1988
60855040022,4054,64432.0,0,0,142,278,309,20,32.4,9,60,69,98,117,145,106,145,5.48,5.54,5.4,4054,2298,1756,0,0,0,0,0,0,0,21,0,0,0,0,11,0,32,0,0,48,36,60,46,39,0,0,1324,11,53,675,0,1802,189,196,127,9,21,23,16,740,680,60,60,595,72,40,0,0,0,0,11,31,0,1962
60855041011,1575,96488.0,0,5,84,139,43,82,33.2,6,17,95,51,77,13,10,84,4.54,4.64,4.0,1575,1347,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,22,0,0,0,324,0,10,143,0,936,162,147,27,22,58,6,34,347,305,42,17,337,7,9,0,0,0,0,0,0,0,1959
60855041012,3389,64750.0,21,34,190,309,149,45,32.8,0,104,99,126,233,83,85,18,3.87,3.53,4.32,2897,1509,1388,0,15,0,0,7,0,0,0,0,9,12,0,0,0,7,25,42,26,27,28,90,0,0,0,1110,67,34,578,0,1322,278,261,119,11,39,35,57,748,618,130,104,689,44,15,0,0,0,0,0,0,0,1956
60855041021,2863,81550.0,9,7,35,369,249,24,33.3,32,55,151,80,84,143,84,64,4.32,4.27,4.61,2857,2355,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,26,29,31,0,0,0,1117,49,0,701,0,929,67,371,160,41,87,29,54,661,559,102,55,686,7,0,0,0,0,0,0,0,0,1966
60855041022,1572,73578.0,0,0,0,224,101,0,29.4,0,44,42,57,44,34,50,54,4.84,4.09,6.07,1572,826,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,9,0,48,32,18,0,0,370,13,7,175,0,726,281,116,67,0,6,25,18,325,263,62,44,325,0,0,0,0,0,0,0,0,0,1956
60855041023,1665,51618.0,12,52,107,240,7,0,30.4,52,16,60,68,67,50,33,72,4.55,4.13,4.8,1665,570,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,24,48,112,18,0,0,0,270,6,0,95,0,1294,0,62,12,0,33,0,17,366,339,27,16,369,31,0,0,18,0,0,0,0,0,1958
60855042011,2734,129091.0,8,61,220,407,151,121,39.8,0,224,333,138,173,72,18,10,2.81,2.94,2.42,2722,2129,593,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,73,35,59,35,0,0,0,1553,86,64,744,0,225,62,855,320,109,179,39,208,968,692,276,224,750,93,0,0,73,41,0,11,0,0,1960
60855042012,982,115625.0,0,0,95,177,49,53,46.1,0,72,169,38,39,56,0,0,2.63,2.39,3.46,982,698,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,0,48,0,0,0,793,22,0,154,0,13,0,382,118,12,83,30,139,374,287,87,72,341,18,15,0,0,0,0,0,0,0,1949
60855042013,1632,159167.0,0,0,32,187,159,86,44.4,0,74,116,89,67,78,0,40,3.47,3.16,5.06,1611,1221,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,11,33,0,7,803,67,0,441,3,211,107,417,123,89,76,29,100,464,382,82,74,464,0,0,0,0,0,0,0,0,0,1968
60855042021,1031,196094.0,0,0,17,132,190,16,50.4,0,37,137,70,99,0,12,0,2.9,2.98,2.33,1031,938,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,9,0,646,0,0,270,0,55,60,318,136,42,42,8,90,355,285,70,37,355,0,0,0,0,0,0,0,0,0,1965
60855042022,1799,121957.0,0,11,76,321,198,86,44.6,84,64,299,66,66,101,12,0,2.89,2.74,3.29,1760,1198,562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,24,0,46,63,0,0,15,980,18,10,447,0,335,9,655,219,83,161,53,139,608,489,119,64,625,55,0,0,0,12,0,0,0,0,1972
60855042023,2069,117115.0,0,14,0,157,254,85,36.3,0,55,140,29,126,64,6,90,4.06,3.79,5.54,2069,1637,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,12,0,21,0,0,25,0,1163,0,0,359,0,332,215,578,234,46,154,8,136,510,446,64,55,496,14,0,0,0,0,0,0,0,0,1977
60855043071,2539,99773.0,0,0,141,273,363,21,43.9,36,58,220,139,236,90,19,0,3.33,3.26,3.47,2539,1681,858,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,23,63,95,41,15,0,0,443,119,10,1706,0,153,108,781,471,62,140,39,69,762,699,63,58,549,141,7,39,62,0,0,0,0,0,1973
60855043072,3036,98026.0,0,74,350,183,333,46,39.0,32,188,254,217,127,92,27,49,3.15,3.1,3.28,3006,2095,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,0,26,152,50,0,8,0,787,86,12,1812,0,126,213,898,391,53,221,44,189,954,734,220,188,483,285,8,70,47,17,9,67,0,0,1978
60855043081,1793,140069.0,0,10,65,220,185,103,45.6,0,102,149,107,135,78,0,12,3.08,3.03,3.54,1793,1595,198,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,9,0,10,9,18,0,0,0,491,10,0,1083,0,92,117,512,327,49,106,0,30,583,465,118,102,521,46,0,8,8,0,0,0,0,0,1978
60855043082,1239,62813.0,0,121,41,147,188,20,49.1,9,174,140,105,44,34,11,0,2.44,2.85,1.58,1239,979,260,0,0,0,0,26,21,31,0,0,0,14,13,0,0,0,0,11,21,11,0,8,0,9,0,519,26,0,588,0,9,97,401,200,36,61,41,63,508,302,206,174,396,0,0,0,0,0,0,121,0,0,1970
60855043083,1366,162143.0,0,0,19,135,230,50,46.1,0,46,131,98,113,36,0,10,3.13,2.96,4.47,1360,1132,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,28,11,0,0,614,0,0,651,9,51,41,449,273,11,81,45,39,434,362,72,46,434,0,0,0,0,0,0,0,0,0,1968
60855043111,2608,142333.0,0,161,426,258,143,18,36.4,0,128,442,290,90,22,34,0,2.59,2.53,2.68,2608,1499,1109,0,0,0,0,16,0,0,28,0,0,0,0,0,0,0,17,0,0,13,172,94,38,0,0,590,0,0,1828,17,0,173,1611,1108,39,307,18,139,1006,830,176,128,316,290,0,45,162,72,79,42,0,0,1986
60855043112,2808,107333.0,0,0,148,325,415,40,36.5,0,177,175,250,221,73,32,0,3.03,2.63,3.93,2808,1699,1109,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,42,97,64,48,0,212,0,0,2247,0,177,172,1290,668,86,402,16,118,928,705,223,177,508,321,0,32,67,0,0,0,0,0,1987
60855043113,1804,158934.0,35,34,0,149,246,27,39.9,14,42,91,110,80,103,33,18,3.78,3.73,4.03,1804,1453,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,34,0,0,227,18,0,1413,0,0,146,971,566,104,233,0,68,477,432,45,42,336,155,0,0,0,0,0,0,0,0,1993
60855043141,1117,137417.0,0,0,0,112,168,9,42.9,0,16,57,72,81,35,19,9,3.78,3.98,3.12,1093,884,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,48,0,0,0,0,266,53,0,629,0,25,144,285,155,16,35,49,30,289,266,23,16,289,0,0,0,0,0,0,0,0,0,1976
60855043142,1142,89375.0,0,0,0,171,161,19,40.5,18,32,69,59,126,18,29,0,3.39,3.34,3.56,1130,856,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,9,28,13,0,0,184,0,0,913,0,17,28,382,214,47,97,9,15,333,274,59,32,342,0,0,0,9,0,0,0,0,0,1969
60855043143,1086,94659.0,0,0,0,246,57,4,36.7,0,57,39,54,87,47,10,13,3.54,3.24,3.86,1086,522,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,236,64,0,471,0,281,34,211,109,9,74,0,19,307,240,67,57,298,9,0,0,0,0,0,0,0,0,1973
60855043144,1492,108654.0,0,0,0,177,172,55,37.2,0,51,92,68,109,36,10,38,3.69,3.18,6.04,1492,1057,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,11,32,0,0,0,160,11,0,876,0,424,21,469,245,28,145,12,39,404,345,59,51,397,0,0,0,0,0,0,0,7,0,1969
60855043151,1726,78447.0,0,0,237,157,213,0,47.8,0,123,225,130,46,55,0,28,2.84,2.6,3.42,1726,1104,622,0,0,0,9,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,86,53,0,0,0,286,42,0,1186,0,105,107,457,254,21,115,0,67,607,472,135,123,126,448,7,9,17,0,0,0,0,0,1976
60855043152,968,114737.0,0,0,10,76,202,0,41.3,0,31,97,62,34,51,0,13,3.29,3.51,2.21,948,842,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,226,8,11,670,0,29,24,334,145,17,88,0,84,288,225,63,31,288,0,0,0,0,0,0,0,0,0,1975
60855043154,983,69474.0,27,0,0,106,137,0,45.0,0,28,82,51,44,6,47,12,3.62,3.91,2.75,978,794,184,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,8,0,32,0,0,0,151,21,0,688,0,105,18,208,136,13,43,16,0,270,231,39,28,243,0,0,0,0,0,0,0,0,27,1976
60855043161,2714,119167.0,0,49,63,271,271,47,37.3,29,34,178,142,119,120,32,47,4.01,4.19,3.59,2694,1959,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,50,85,13,36,12,437,181,0,2021,0,52,23,964,698,67,130,39,30,672,587,85,34,514,71,0,20,9,21,38,28,0,0,1983
60855043162,1762,103214.0,0,11,84,179,198,20,34.0,16,22,170,79,97,48,28,32,3.68,3.78,3.29,1750,1424,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,9,8,17,0,0,0,310,21,0,966,0,441,24,339,184,23,26,11,95,476,418,58,22,473,19,0,0,0,0,0,0,0,0,1975
60855043163,925,83750.0,0,0,13,100,148,0,41.4,0,12,56,75,81,26,11,0,3.54,3.38,4.03,925,659,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,15,6,0,0,335,0,14,457,0,107,12,99,51,28,6,0,14,261,228,33,12,49,198,0,14,0,0,0,0,0,0,1975
60855043171,2325,104808.0,0,0,26,228,359,53,42.7,30,97,126,152,97,83,34,47,3.63,3.46,4.43,2306,1836,470,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,35,26,0,351,9,25,1797,0,0,143,750,408,67,131,62,82,636,485,151,97,666,0,0,0,0,0,0,0,0,0,1978
60855043172,2561,99103.0,0,0,44,226,284,41,43.2,33,46,116,135,121,30,22,92,4.52,4.49,4.6,2538,1944,594,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,6,13,38,22,0,33,372,0,0,1953,0,167,69,681,334,118,126,34,69,562,497,65,46,499,96,0,0,0,0,0,0,0,0,1975
60855043181,3285,76288.0,26,28,180,577,122,63,38.8,74,153,258,246,83,79,45,58,3.35,3.22,4.22,3091,2580,511,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,7,37,9,26,0,14,0,0,753,26,8,1273,0,1164,61,539,298,48,110,0,83,922,687,235,153,186,168,0,0,9,0,0,0,607,26,1996
